JourMot,JourChiffre,Mois,Lien,Emotion,Date
Lundi,11,Juillet,https://www.rts.ch/info/suisse/13236305-les-billets-de-festival-sont-trop-chers-sur-viagogo-denoncent-les-consommateurs-alemaniques.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/monde/13235602-la-tour-eiffel-rongee-par-la-rouille-letat-du-plus-celebre-monument-de-paris-inquiete.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/suisse/13210929-la-vente-de-climatiseurs-mobiles-explose-a-geneve-surtout-ou-la-loi-est-plus-stricte.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/suisse/13237187-poursuites-contre-plusieurs-employes-de-la-confederation-dans-laffaire-crypto.html,Good,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/sciences-tech/13235358-la-premiere-image-du-telescope-spatial-james-webb-a-ete-devoilee.html,Good,11.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/culture/musiques/13222094-julien-dore-lelectron-libre-redecouvrir-la-carriere-du-chanteur-de-a-a-z.html,Neutral,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/sciences-tech/medecine/13237168-les-hug-participeront-a-une-etude-internationale-sur-la-variole-du-singe.html,Good,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/suisse/13237184-les-emissions-de-co2-dues-aux-carburants-sont-remontees-apres-la-fin-des-restrictions-anticovid.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13238139-le-japon-rend-hommage-a-shinzo-abe-lors-de-ses-funerailles.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13237215-aux-etatsunis-lillinois-devient-une-destination-prioritaire-pour-les-femmes-qui-veulent-avorter.html,Good,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/culture/cinema/13238343-monty-norman-compositeur-du-theme-de-james-bond-est-decede.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13235673-lafflux-de-refugies-ukrainiens-a-nettement-baisse-en-suisse.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/regions/valais/13238165-une-trentaine-de-licenciements-a-lecole-hoteliere-de-cransmontana.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13238274-en-fuite-le-president-du-sri-lanka-est-bloque-a-laeroport-de-colombo.html,Neutral,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13238061-toujours-plus-de-mineurs-seuls-parmi-les-rescapes-de-la-mediterranee.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/economie/13237269-le-gaz-russe-ne-coule-plus-a-flot-quelles-pourraient-etre-les-consequences-en-suisse.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/culture/spectacles/13224734-angela-fille-de-detenu-raconte-une-enfance-en-sursis-dans-un-spectacle.html,Neutral,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/sport/athletisme/13238623-athletisme-mo-farah-porte-en-realite-un-autre-nom.html,Good,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/regions/valais/13238457-faute-de-neige-saas-fee-ferme-son-glacier-aux-skieurs-pros-exceptes.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/culture/musiques/13238396-a-fribourg-la-huitieme-edition-du-festival-les-georges-mise-sur-deux-scenes.html,Neutral,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13238312-condamne-au-proces-des-attentats-du-13-novembre-salah-abdeslam-ne-fera-pas-appel.html,Good,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/regions/13238422-les-girons-des-jeunesses-font-leur-grand-retour-dans-les-campagnes.html,Good,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/regions/jura/13238316-delemont-fait-appel-a-un-drone-pour-gerer-la-proliferation-des-pigeons.html,Neutral,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/economie/13238947-la-croatie-va-passer-a-leuro-des-le-1er-janvier-2023.html,Good,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/regions/autres-cantons/13238851-au-tessin-la-demolition-de-lancienne-patinoire-dambripiotta-a-debute.html,Neutral,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13238525-un-incendie-menace-les-sequoias-geants-du-parc-de-yosemite-aux-etatsunis.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13239041-en-mal-de-personnel-laeroport-londonien-dheathrow-limite-le-nombre-de-voyageurs.html,Good,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13238850-en-pleine-contreoffensive-a-kherson-kiev-exhorte-les-civils-a-evacuer-la-region-durgence.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/sciences-tech/medecine/13238526-lagence-sanitaire-francaise-valide-le-lien-entre-nitrites-et-risque-de-cancer.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13238831-le-parquet-de-paris-requiert-un-proces-aux-assises-pour-tariq-ramadan.html,Good,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/economie/13238626-leuro-en-parite-avec-le-dollar-une-premiere-depuis-sa-mise-en-circulation.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/suisse/13238996-la-suisse-sera-touchee-par-un-nouvel-episode-de-canicule-des-mercredi.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13235261-pourquoi-le-sri-lanka-atil-sombre-dans-une-crise-economique-politique-et-humanitaire.html,Bad,12.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/culture/cinema/13235318-amour-et-solitude-au-coeur-du-film-chroma-de-jeanlaurent-chautems.html,Neutral,13.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13239206-le-chef-du-groupe-etat-islamique-en-syrie-tue-dans-une-frappe-de-drone.html,Good,13.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/sciences-tech/environnement/13238681-holcim-poursuivi-en-justice-pour-sa-responsabilite-dans-la-crise-climatique.html,Good,13.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13239393-le-conseil-de-securite-de-lonu-prolonge-de-quelques-mois-laide-a-la-syrie.html,Good,13.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/suisse/13239143-les-cas-de-covid-augmentent-en-suisse-la-pandemie-est-loin-detre-finie-selon-loms.html,Bad,13.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13239576-huit-candidats-officiellement-en-lice-pour-remplacer-boris-johnson.html,Neutral,13.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/monde/13240276-la-primatologue-jane-goodall-a-une-poupee-barbie-a-son-effigie.html,Good,13.07.2022
Mardi,12,Juillet,https://www.rts.ch/info/suisse/13239328-aux-commandes-dun-avion-alain-berset-contraint-datterrir-par-larmee-francaise.html,Neutral,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13239694-le-president-srilankais-gotabaya-rajapaksa-parvient-a-quitter-son-pays-en-avion.html,Neutral,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13239692-twitter-porte-plainte-contre-elon-musk-et-espere-le-contraindre-au-rachat.html,Good,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/culture/cinema/13229794-decision-to-leave-un-film-intimiste-entre-tendresse-et-cruaute.html,Neutral,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/culture/arts-visuels/13240552-litalienne-beatrice-leanza-nommee-a-la-tete-du-mudac-a-lausanne.html,Neutral,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13240472-la-colere-gronde-au-panama-face-a-linflation-et-a-la-corruption.html,Good,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/regions/neuchatel/13239616-a-neuchatel-des-militaires-sexercent-en-immersion-a-lhopital.html,Neutral,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/economie/13240399-la-suisse-recule-au-13e-rang-sur-lecart-hommesfemmes-selon-le-wef.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/economie/13239240-a-lecart-du-reseau-et-des-ecrans-la-nouvelle-destination-touristique-branchee.html,Neutral,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13240451-joe-biden-entame-sa-premiere-visite-en-israel-et-en-arabie-saoudite.html,Neutral,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/culture/cinema/13227186-le-film-culte-les-levres-rouges-embrasse-eros-et-thanatos.html,Neutral,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13239653-en-espagne-des-abonnements-de-train-gratuits-pour-lutter-contre-linflation.html,Good,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/regions/geneve/13239680-boom-de-la-construction-de-logements-subventionnes-a-geneve.html,Good,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/culture/musiques/13240787-maneskin-a-enflamme-lauditorium-stravinski-grace-a-son-glam-rock.html,Neutral,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/culture/musiques/13240457-ibrahim-maalouf-les-libanais-continuent-a-avoir-de-lespoir-malgre-le-chaos.html,Good,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13240685-amende-a-presque-100-milliards-apres-la-catastrophe-de-fukushima.html,Good,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/regions/geneve/13240831-baignade-interdite-dans-lallondon-a-geneve-pour-cause-de-chaleur.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/suisse/13240961-des-glaces-de-la-marque-haagen-dazs-retirees-du-marche-en-suisse.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/economie/13240858-le-prix-des-logements-grimpe-encore-malgre-la-hausse-des-taux-dinteret.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/regions/valais/13240851-par-manque-de-personnel-lhopital-du-valais-doit-repousser-des-operations.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/regions/geneve/13240864-le-conflit-social-entre-uber-et-ses-chauffeurs-senlise-a-geneve.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/suisse/13240692-le-prix-de-rachat-de-lenergie-solaire-nest-pas-assez-attractif-pour-les-proprietaires.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/suisse/13241241-le-fossile-dun-reptile-marin-jusqualors-inconnu-decouvert-dans-les-grisons.html,Neutral,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/culture/13240687-guitare-en-scene-soffre-des-grands-noms-du-rock-pour-sa-quinzieme-edition.html,Neutral,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/sciences-tech/13241323-les-competences-sociales-des-bebes-nes-durant-le-covid19-sont-intactes-selon-une-etude.html,Good,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13240830-le-barrage-la-boca-qui-alimente-la-deuxieme-villle-du-mexique-completement-a-sec.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13241297-au-sri-lanka-des-manifestants-envahissent-les-bureaux-du-premier-ministre.html,Good,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13241084-defaillances-des-autorites-pointees-du-doigt-apres-le-fiasco-au-stade-de-france.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13240870-au-japon-lassassinat-de-shinzo-abe-revele-les-liens-politiques-avec-une-secte.html,Good,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/regions/13240952-figure-de-lescalade-romande-marcel-remy-mort-a-99-ans-na-jamais-cesse-de-grimper.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13241505-soutien-de-joe-biden-a-israel-lors-de-sa-premiere-tournee-au-moyenorient.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/sciences-tech/13241238-la-plus-grosse-pleine-lune-de-lannee-illuminera-le-ciel-suisse-ce-mercredi-soir.html,Good,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/regions/berne/13240797-levacuation-du-combustible-a-debute-a-la-centrale-nucleaire-de-muhleberg.html,Good,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/sport/cyclisme/13241218-tour-de-france-jonas-vingegaard-prend-le-pouvoir-au-sommet-du-granon.html,Neutral,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13241561-rishi-sunak-en-tete-du-premier-tour-pour-succeder-a-boris-johnson-six-candidats-encore-en-lice.html,Neutral,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/sport/football/13241313-uefa-euro-dames-vaillante-la-suisse-sincline-contre-la-suede.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/regions/vaud/13241628-glacier-3000-creuse-un-tunnel-dans-la-montagne-pour-faire-renaitre-une-piste-de-ski.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13241856-la-france-et-le-portugal-en-proie-aux-flammes-lespagne-suffoque.html,Bad,13.07.2022
Mercredi,13,Juillet,https://www.rts.ch/info/monde/13241333-gazprom-ne-peut-pas-garantir-le-bon-fonctionnement-du-gazoduc-nord-stream.html,Bad,13.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/culture/musiques/13222617-zel-maron-les-ondes-musicales-de-la-chanteuse-et-surfeuse-sibu-manai.html,Neutral,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/culture/cinema/13242315-deces-de-lactrice-charlotte-valandrey-a-53-ans.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/neuchatel/13242758-faute-deau-la-navigation-a-deja-du-etre-suspendue-sur-le-lac-des-brenets.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/jura/13241876-les-controles-douaniers-ont-repris-le-long-de-la-frontiere-de-larc-jurassien.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/monde/13239186-au-pakistan-la-fonte-des-glaciers-fait-vivre-un-enfer-aux-habitants.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/valais/13243092-une-trottinette-electrique-pouvant-atteindre-120-kmh-saisie-en-valais.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/suisse/13242828-plus-de-180-cas-de-variole-du-singe-en-suisse-mais-lofsp-nest-pas-inquiet.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/monde/13242825-le-gouvernement-de-mario-draghi-sur-le-fil-du-rasoir-en-italie.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/fribourg/13241891-le-manque-dhotels-a-fribourg-fait-grincer-des-dents-avant-les-mondiaux-de-hockey.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/suisse/13242618-evoquant-une-lassitude-la-presse-alemanique-demande-le-depart-dalain-berset.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/suisse/13240915-face-a-la-guerre-en-ukraine-les-suisses-veulent-une-securite-renforcee-selon-un-sondage.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/monde/13241333-losce-gravement-preoccupee-par-le-traitement-inflige-aux-civils-ukrainiens-dans-les-camps-de-filtration-russes.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/culture/musiques/13239067-au-montreux-jazz-une-programmation-queer-de-tous-les-superlatifs.html,Good,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/monde/13243137-pres-de-90-morts-dans-des-affrontements-entre-gangs-en-haiti.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/economie/13242647-des-patrons-veulent-plus-demployes-des-pays-tiers-pour-contrer-la-penurie.html,Good,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/suisse/13242923-le-numero-deux-dignazio-cassis-a-son-tour-pris-dans-laffaire-crypto.html,Good,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/neuchatel/13243352-des-jeunes-gymnastes-de-toute-leurope-reunis-a-neuchatel-pour-leurogym.html,Good,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/geneve/13242907-yael-hayat-il-y-a-une-vraie-place-pour-les-femmes-dans-lolympe-du-metier-de-penaliste.html,Good,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/suisse/13243122-nuit-tropicale-dans-une-partie-de-la-suisse-avant-une-journee-caniculaire.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/sciences-tech/technologies/13243626-une-vaste-panne-a-affecte-le-reseau-twitter-aux-etatsunis-et-en-europe.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/autres-cantons/13243532-lexpresidente-du-plr-petra-gossi-vise-un-siege-au-conseil-des-etats.html,Neutral,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/monde/13242825-le-gouvernement-de-mario-draghi-sur-la-sellette-en-italie.html,Neutral,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/culture/arts-visuels/13235730-food2049-lalimentarium-de-vevey-imagine-la-nourriture-du-futur.html,Neutral,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/culture/arts-visuels/13243577-un-autoportrait-de-van-gogh-decouvert-en-ecosse-au-dos-dun-tableau.html,Good,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/vaud/13243618-le-trafic-en-gare-de-lausanne-reprend-gentiment-apres-avoir-ete-interrompu.html,Good,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/suisse/13243669-la-confederation-refuse-que-le-valais-tire-plus-de-loups-durant-six-mois.html,Good,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/suisse/13243688-un-rapport-plutot-critique-sur-les-droits-sexuels-en-suisse-soumis-a-lonu.html,Good,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/geneve/13243765-nouvelle-panne-partielle-des-numeros-durgence-notamment-a-geneve.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/geneve/13243318-les-vertliberaux-genevois-veulent-des-panneaux-solaires-sur-tous-les-toits.html,Good,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/monde/13243780-accuse-dagressions-sexuelles-au-royaumeuni-kevin-spacey-plaide-non-coupable.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/monde/13242976-le-president-srilankais-annonce-sa-demission-depuis-son-exil-a-singapour.html,Good,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/valais/13243882-un-trou-de-120-metre-de-diametre-sest-forme-sur-la9-vers-granges-vs.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/monde/13243792-rishi-sunak-et-penny-mordaunt-toujours-en-tete-des-votes-pour-succeder-a-boris-johnson.html,Neutral,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/geneve/13241414-au-sommet-de-letat-de-geneve-le-manque-de-temps-partiel-penalise-les-femmes.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/monde/13244023-en-france-les-incendies-continuent-de-progresser-deja-4200-hectares-brules.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/vaud/13243785-un-projet-dextraction-de-gaz-naturel-sous-le-leman-suscite-a-nouveau-de-linteret.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/monde/13244248-deces-divana-trump-premiere-epouse-de-donald-trump.html,Neutral,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/geneve/13238587-a-geneve-des-universites-privees-vendent-tres-cher-des-titres-pas-reconnus-en-suisse.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/monde/13244003-le-president-du-conseil-italien-mario-draghi-annonce-sa-demission-le-president-la-refuse.html,Neutral,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/regions/valais/13243973-chasse-au-personnel-qualifie-en-valais-face-au-manque-de-main-doeuvre.html,Bad,14.07.2022
Jeudi,14,Juillet,https://www.rts.ch/info/monde/13243345-au-moins-23-morts-apres-des-frappes-russes-a-vinnytsia-dans-le-centre-de-lukraine.html,Bad,14.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/monde/13244744-violents-feux-de-foret-dans-le-nord-du-maroc-500-familles-evacuees.html,Bad,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/suisse/13244262-qui-est-peter-marti-le-procureur-extraordinaire-charge-denqueter-sur-laffaire-crypto.html,Neutral,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/economie/13244223-les-prix-des-voitures-neuves-et-doccasion-montent-en-fleche.html,Good,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/monde/13244070-litalie-lance-une-operation-thermostat-pour-reduire-sa-consommation-denergie.html,Good,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/culture/livres/13236200-lhistoire-de-proust-du-financier-et-de-lhote-suisse-encombrant.html,Neutral,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/suisse/13245038-risques-accrus-lies-au-climat-a-prendre-en-compte-pour-les-centrales-nucleaires.html,Good,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/regions/valais/13244965-des-ukrainiens-loges-en-montagne-devront-demenager-cet-lhiver.html,Bad,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/monde/13243345-lue-va-cibler-lor-russe-dans-ses-prochaines-sanctions-contre-moscou.html,Bad,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/culture/musiques/13229650-joseph-tarradellas-defenseur-du-son-suisse-de-haute-qualite.html,Neutral,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/monde/13245288-le-premier-ministre-du-sri-lanka-assure-la-presidence-par-interim.html,Neutral,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/culture/cinema/13245620-lactrice-julianne-moore-presidera-le-jury-du-79e-festival-de-venise.html,Neutral,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/economie/13245453-le-syndicat-syna-a-licencie-sa-direction-avec-effet-immediat.html,Good,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/monde/13245629-cinq-millions-de-deplaces-au-sahel-le-hcr-salarme.html,Bad,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/monde/13245697-depart-dair-force-one-pour-un-vol-historique-avec-joe-biden-entre-israel-et-larabie-saoudite.html,Bad,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/monde/13245461-lallemagne-commemore-ses-inondations-historiques-liees-au-climat.html,Bad,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/suisse/13245639-doris-leuthard-menacee-dans-sa-residence-secondaire-lors-dun-conflit-dordre-prive.html,Bad,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/regions/13243747-comment-echapper-aux-cyanobacteries-lors-des-baignades-de-lete.html,Bad,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/regions/valais/13245391-le-valais-va-accueillir-le-plus-grand-camp-scout-jamais-organise-en-suisse.html,Good,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/suisse/13245753-les-loups-recidivistes-seront-abattus-dans-les-grisons-et-en-valais.html,Bad,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/culture/13245787-la-galeriste-lausannoise-alice-pauli-est-decedee-a-lage-de-100-ans.html,Bad,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/suisse/13245691-deux-lourdes-peines-pour-les-auteurs-du-braquage-de-chavornay.html,Good,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/regions/neuchatel/13245804-tissot-pourrait-demenager-une-partie-de-ses-services-du-locle-a-neuchatel.html,Neutral,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/suisse/13245814-la-suisse-prend-ses-precautions-contre-les-feux-de-foret.html,Good,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/monde/13246574-le-conseil-de-securite-de-lonu-appelle-a-arreter-darmer-les-gangs-en-haiti.html,Good,15.07.2022
Vendredi,15,Juillet,https://www.rts.ch/info/regions/geneve/13245905-apres-la-fusillade-entre-motards-a-geneve-les-hells-angels-se-devoilent.html,Bad,15.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/sciences-tech/13243840-sieges-chauffants-a-29-francs-par-mois-des-marques-testent-les-options-sur-abonnement.html,Bad,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/monde/13246882-un-sourire-ou-une-amende-la-nouvelle-regle-pour-des-fonctionnaires-aux-philippines.html,Bad,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/sciences-tech/medecine/13236919-lsd-psilocybine-ou-mdma-le-retour-des-psychedeliques-dans-la-medecine.html,Good,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/monde/13245628-kiev-accuse-moscou-de-tirer-des-missiles-depuis-la-centrale-nucleaire-de-zaporijjia.html,Bad,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/suisse/13239254-dans-les-villes-suisses-les-citadins-inegaux-face-aux-ilots-de-chaleur.html,Bad,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/monde/13246823-des-sms-effaces-par-le-secret-service-exiges-dans-lenquete-sur-lassaut-du-capitole.html,Good,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/monde/13246928-trois-jeunes-hommes-tues-par-arme-blanche-lors-dune-rixe-a-angers.html,Bad,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/suisse/13241482-en-1973-leurope-et-la-suisse-craignaient-deja-des-penuries-denergie.html,Good,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/suisse/13247044-les-verts-favorables-a-la-construction-de-panneaux-solaires-dans-les-alpes.html,Bad,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/monde/13238939-les-horaires-et-la-ponctualite-nont-pas-toujours-fait-partie-integrante-de-nos-societes.html,Neutral,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/monde/13246957-de-plus-en-plus-dallemands-ont-besoin-daide-pour-se-nourrir.html,Bad,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/monde/13247103-la-capture-du-narcotrafiquant-quintero-ternie-par-un-accident-au-mexique.html,Bad,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/monde/13247112-pres-de-1000-meurtres-et-700-enlevements-ces-six-derniers-mois-en-haiti.html,Bad,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/monde/13243270-energie-matieres-premieres-alimentation-comment-reduire-notre-dependance-a-letranger.html,Good,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/culture/musiques/13197887-le-public-au-rendezvous-pour-une-56e-edition-exceptionnelle-du-montreux-jazz-festival.html,Neutral,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/suisse/13247164-comment-eviter-les-accidents-de-montagne.html,Good,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/monde/13246927-france-espagne-portugal-les-feux-de-forets-continuent-de-faire-de-gros-degats.html,Bad,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/monde/13247070-joe-biden-promet-que-les-etatsunis-ne-se-detourneront-pas-du-moyenorient.html,Neutral,16.07.2022
Samedi,16,Juillet,https://www.rts.ch/info/monde/13247135-les-derniers-survivants-de-la-rafle-du-vel-dhiv-se-souviennent-80-ans-apres.html,Bad,16.07.2022
