JourMot,JourChiffre,Mois,Titre,Lien,Emotion,Date,Type
Mercredi,22,Juin,Le célèbre parc de Yellowstone partiellement rouvert après des inondations record,https://www.rts.ch/info/monde/13193645-le-celebre-parc-de-yellowstone-partiellement-rouvert-apres-des-inondations-record.html,Bad,22.06.2022,Environnement
Mercredi,22,Juin,Les cellules formant des métastases se développent surtout pendant la nuit,https://www.rts.ch/info/sciences-tech/medecine/13192307-les-cellules-formant-des-metastases-se-developpent-surtout-pendant-la-nuit.html,Neutral,22.06.2022,Sciences
Mercredi,22,Juin,Prévention renforcée contre le cancer de la peau à Neuchâtel,https://www.rts.ch/info/regions/neuchatel/13192777-prevention-renforcee-contre-le-cancer-de-la-peau-a-neuchatel.html,Good,22.06.2022,Sceinces
Mercredi,22,Juin,Le paléontologue Yves Coppens co-découvreur de Lucy est décédé,https://www.rts.ch/info/monde/13193093-le-paleontologue-yves-coppens-codecouvreur-de-lucy-est-decede.html,Bad,22.06.2022,Faits divers
Mercredi,22,Juin,Berne réoriente sa stratégie ferroviaire vers le trafic régional,https://www.rts.ch/info/suisse/13192409-berne-reoriente-sa-strategie-ferroviaire-vers-le-trafic-regional.html,Good,22.06.2022,Politique Suisse
Mercredi,22,Juin,"Politique migratoire: ""Il ne faut pas tout fermer ni tout ouvrir"" selon Damien Cottier",https://www.rts.ch/info/suisse/13193434-politique-migratoire-il-ne-faut-pas-tout-fermer-ni-tout-ouvrir-selon-damien-cottier.html,Bad,22.06.2022,Politique Suisse
Mercredi,22,Juin,"Un an après les inondations de Cressier (NE) ""on a besoin de retourner chez nous""",https://www.rts.ch/info/regions/neuchatel/13193638-un-an-apres-les-inondations-de-cressier-ne-on-a-besoin-de-retourner-chez-nous.html,Bad,22.06.2022,Environnement
Mercredi,22,Juin,"Emmanuel Macron: ""Nous devons apprendre à gouverner différemment""",https://www.rts.ch/info/monde/13193637-emmanuel-macron-nous-devons-apprendre-a-gouverner-differemment.html,Neutral,22.06.2022,International
Mercredi,22,Juin,Le lait pour bébé victime inattendue de l'inflation,https://www.rts.ch/info/economie/13189752-le-lait-pour-bebe-victime-inattendue-de-linflation.html,Bad,22.06.2022,Economie
Mercredi,22,Juin,Une violente ligne orageuse a traversé mercredi soir la Suisse,https://www.rts.ch/info/suisse/13193727-une-violente-ligne-orageuse-a-traverse-mercredi-soir-la-suisse.html,Good,22.06.2022,Environnement
Jeudi,23,Juin,Des choeurs d'hommes internationaux vont faire résonner la Vallée de Joux,https://www.rts.ch/info/culture/musiques/13186788-des-choeurs-dhommes-internationaux-vont-faire-resonner-la-vallee-de-joux.html,Neutral,23.06.2022,Culture
Jeudi,23,Juin,En Allemagne le billet à 9 euros met en évidence les faiblesses du réseau ferroviaire,https://www.rts.ch/info/monde/13193720-en-allemagne-le-billet-a-9-euros-met-en-evidence-les-faiblesses-du-reseau-ferroviaire.html,Bad,23.06.2022,International
Jeudi,23,Juin,Genève s'attaque à l'absentéisme au sein de son administration,https://www.rts.ch/info/regions/geneve/13192527-geneve-sattaque-a-labsenteisme-au-sein-de-son-administration.html,Good,23.06.2022,Politique Suisse
Jeudi,23,Juin,Le Toblerone ne sera plus produit exclusivement en Suisse,https://www.rts.ch/info/economie/13194274-le-toblerone-ne-sera-plus-produit-exclusivement-en-suisse.html,Bad,23.06.2022,Economie
Jeudi,23,Juin,Vienne redevient la ville la plus agréable du monde Zurich au 3e rang,https://www.rts.ch/info/monde/13194348-vienne-redevient-la-ville-la-plus-agreable-du-monde-zurich-au-3e-rang.html,Good,23.06.2022,International
Jeudi,23,Juin,Guerre en Ukraine,https://www.rts.ch/info/monde/13192412-lukraine-suspendue-a-la-decision-de-bruxelles-sur-sa-candidature-a-lue.html,Bad,23.06.2022,International
Jeudi,23,Juin,Le Contrôle fédéral des finances pointe une surveillance des mesures d'accompagnement lacunaire,https://www.rts.ch/info/suisse/13194338-le-controle-federal-des-finances-pointe-une-surveillance-des-mesures-daccompagnement-lacunaire.html,Bad,23.06.2022,Economie
Jeudi,23,Juin,Un achat d'or russe en Suisse entouré de mystères,https://www.rts.ch/info/suisse/13193702-un-achat-dor-russe-en-suisse-entoure-de-mysteres.html,Bad,23.06.2022,Faits divers
Jeudi,23,Juin,Plus de 150 sites culturels ont été endommagés ou détruits en Ukraine,https://www.rts.ch/info/monde/13194765-plus-de-150-sites-culturels-ont-ete-endommages-ou-detruits-en-ukraine.html,Bad,23.06.2022,International
Jeudi,23,Juin,Henri Cartier-Bresson a les honneurs de la Fondation Gianadda,https://www.rts.ch/info/culture/arts-visuels/13194819-henri-cartierbresson-a-les-honneurs-de-la-fondation-gianadda.html,Neutral,23.06.2022,Culture
Jeudi,23,Juin,Le Conseil fédéral détaille la mise en oeuvre de l'imposition minimale des grandes entreprises,https://www.rts.ch/info/economie/13194801-le-conseil-federal-detaille-la-mise-en-oeuvre-de-limposition-minimale-des-grandes-entreprises.html,Good,23.06.2022,Economie
Jeudi,23,Juin,Francis Parel et ses momies sous la cathédrale de Genève,https://www.rts.ch/info/culture/livres/13192293-francis-parel-et-ses-momies-sous-la-cathedrale-de-geneve.html,Neutral,23.06.2022,Culture
Jeudi,23,Juin,Et si la Suisse rejoignait une éventuelle Communauté politique européenne?,https://www.rts.ch/info/suisse/13195202-et-si-la-suisse-rejoignait-une-eventuelle-communaute-politique-europeenne.html,Good,23.06.2022,Politique Suisse
Jeudi,23,Juin,Fribourg va empoigner le problème de la fraude sous toutes les coutures,https://www.rts.ch/info/regions/fribourg/13195276-fribourg-va-empoigner-le-probleme-de-la-fraude-sous-toutes-les-coutures.html,Good,23.06.2022,Politique Suisse
Jeudi,23,Juin,La ville de Lausanne du 19e siècle se dévoile dans un jeu vidéo,https://www.rts.ch/info/regions/vaud/13194726-la-ville-de-lausanne-du-19e-siecle-se-devoile-dans-un-jeu-video.html,Good,23.06.2022,Culture
Jeudi,23,Juin,Des manifestations indigènes embrasent l'Equateur depuis 10 jours,https://www.rts.ch/info/monde/13195222-des-manifestations-indigenes-embrasent-lequateur-depuis-10-jours.html,Bad,23.06.2022,International
Jeudi,23,Juin,Le kebab véritable icône culturelle en Allemagne souffle ses 50 bougies,https://www.rts.ch/info/monde/13194806-le-kebab-veritable-icone-culturelle-en-allemagne-souffle-ses-50-bougies.html,Good,23.06.2022,Faits divers
Jeudi,23,Juin,Les milieux agricoles suisses inquiets des conséquences de la guerre en Ukraine,https://www.rts.ch/info/suisse/13193716-les-milieux-agricoles-suisses-inquiets-des-consequences-de-la-guerre-en-ukraine.html,Bad,23.06.2022,Economie
Jeudi,23,Juin,Lutte entre Pierre-Yves Maillard et Roger Nordmann pour la course au Conseil des Etats,https://www.rts.ch/info/regions/vaud/13194802-lutte-entre-pierreyves-maillard-et-roger-nordmann-pour-la-course-au-conseil-des-etats.html,Neutral,23.06.2022,Politique Suisse
Jeudi,23,Juin,Muriel Bec une étonnante coach animalière pour le cinéma,https://www.rts.ch/info/culture/livres/13172545-muriel-bec-une-etonnante-coach-animaliere-pour-le-cinema.html,Neutral,23.06.2022,Culture
Jeudi,23,Juin,Elvis le roi du rock filmé comme dans un manège infernal par Baz Luhrmann,https://www.rts.ch/info/culture/cinema/13189230-elvis-le-roi-du-rock-filme-comme-dans-un-manege-infernal-par-baz-luhrmann.html,Neutral,23.06.2022,Culture
Jeudi,23,Juin,Le canton de Vaud veut plus de nature en ville pour améliorer la biodiversité,https://www.rts.ch/info/regions/vaud/13195501-le-canton-de-vaud-veut-plus-de-nature-en-ville-pour-ameliorer-la-biodiversite.html,Good,23.06.2022,Environnement
Jeudi,23,Juin,En difficulté la radio GRRIF va se séparer de ses animateurs,https://www.rts.ch/info/economie/13195793-en-difficulte-la-radio-grrif-va-se-separer-de-ses-animateurs.html,Bad,23.06.2022,Culture
Jeudi,23,Juin,En Suisse la majorité des femmes ont leur premier enfant de plus en plus tard,https://www.rts.ch/info/suisse/13195802-en-suisse-la-majorite-des-femmes-ont-leur-premier-enfant-de-plus-en-plus-tard.html,Neutral,23.06.2022,Sciences
Jeudi,23,Juin,"La surveillance ""spéciale"" à Verbier pour les constructions illicites levée",https://www.rts.ch/info/regions/valais/13195361-la-surveillance-speciale-a-verbier-pour-les-constructions-illicites-levee.html,Good,23.06.2022,Politique Suisse
Jeudi,23,Juin,La junte birmane incarcère l'ancienne dirigeante Aung San Suu Kyi,https://www.rts.ch/info/monde/13196104-la-junte-birmane-incarcere-lancienne-dirigeante-aung-san-suu-kyi.html,Bad,23.06.2022,International
Jeudi,23,Juin,Un avocat genevois définitivement condamné pour avoir trompé des locataires,https://www.rts.ch/info/regions/geneve/13194823-un-avocat-genevois-definitivement-condamne-pour-avoir-trompe-des-locataires.html,Good,23.06.2022,Faits divers
Jeudi,23,Juin,Le Jura commémorera ses 50 ans en 2024 le regard tourné vers l'avenir,https://www.rts.ch/info/regions/jura/13196129-le-jura-commemorera-ses-50-ans-en-2024-le-regard-tourne-vers-lavenir.html,Neutral,23.06.2022,Faits divers
Jeudi,23,Juin,Huit hommes condamnés pour le vol de l'oeuvre de Banksy au Bataclan à Paris,https://www.rts.ch/info/culture/arts-visuels/13196078-huit-hommes-condamnes-pour-le-vol-de-loeuvre-de-banksy-au-bataclan-a-paris.html,Good,23.06.2022,Faits divers
Jeudi,23,Juin,Instagram veut vérifier l'âge de ses utilisateurs grâce à l'intelligence artificielle,https://www.rts.ch/info/sciences-tech/technologies/13196134-instagram-veut-verifier-lage-de-ses-utilisateurs-grace-a-lintelligence-artificielle.html,Bad,23.06.2022,International
Jeudi,23,Juin,Face à l'impunité des féminicides les mères mènent leur propre enquête au Mexique,https://www.rts.ch/info/monde/13196141-face-a-limpunite-des-feminicides-les-meres-menent-leur-propre-enquete-au-mexique.html,Bad,23.06.2022,International
Jeudi,23,Juin,Première condamnation d'un banquier suisse par le MPC dans l'affaire Petrobras,https://www.rts.ch/info/economie/13196430-premiere-condamnation-dun-banquier-suisse-par-le-mpc-dans-laffaire-petrobras.html,Good,23.06.2022,Faits divers
Jeudi,23,Juin,Deux suspects arrêtés en Allemagne pour avoir planifié une attaque en Suisse,https://www.rts.ch/info/suisse/13195344-deux-suspects-arretes-en-allemagne-pour-avoir-planifie-une-attaque-en-suisse.html,Bad,23.06.2022,Faits divers
Jeudi,23,Juin,Après le séisme l'aide d'urgence arrive difficilement en Afghanistan,https://www.rts.ch/info/monde/13196324-apres-le-seisme-laide-durgence-arrive-difficilement-en-afghanistan.html,Bad,23.06.2022,International
Jeudi,23,Juin,"Ignazio Cassis: ""C'est le bon moment pour parler de la reconstruction de l'Ukraine""",https://www.rts.ch/info/suisse/13195119-ignazio-cassis-cest-le-bon-moment-pour-parler-de-la-reconstruction-de-lukraine.html,Neutral,23.06.2022,Politique Suisse
Jeudi,23,Juin,Plusieurs communes romandes ont émis des avis de restriction d'eau,https://www.rts.ch/info/regions/13196411-plusieurs-communes-romandes-ont-emis-des-avis-de-restriction-deau.html,Bad,23.06.2022,Environnement
Jeudi,23,Juin,Les Américains peuvent bel et bien sortir de chez eux armés tranche la Cour suprême,https://www.rts.ch/info/monde/13196271-les-americains-peuvent-bel-et-bien-sortir-de-chez-eux-armes-tranche-la-cour-supreme.html,Bad,23.06.2022,International
Jeudi,23,Juin,L'association Aspasie achète un immeuble à Genève pour le travail du sexe,https://www.rts.ch/info/regions/geneve/13196213-lassociation-aspasie-achete-un-immeuble-a-geneve-pour-le-travail-du-sexe.html,Good,23.06.2022,Faits divers
Jeudi,23,Juin,"Douglas Kennedy: ""Dans l’âme américaine il y a un aspect très théocratique""",https://www.rts.ch/info/culture/livres/13196282-douglas-kennedy-dans-lame-americaine-il-y-a-un-aspect-tres-theocratique.html,Neutral,23.06.2022,Culture
Jeudi,23,Juin,L'Union européenne accorde à l'Ukraine et à la Moldavie le statut de candidat,https://www.rts.ch/info/monde/13196595-lunion-europeenne-accorde-a-lukraine-et-a-la-moldavie-le-statut-de-candidat.html,Good,23.06.2022,International
Vendredi,24,Juin,Le retour en grande pompe de la Fête de la musique à Genève,https://www.rts.ch/info/culture/musiques/13194773-le-retour-en-grande-pompe-de-la-fete-de-la-musique-a-geneve.html,Good,24.06.2022,Culture
Vendredi,24,Juin,Vingt millions de morts évités en 2021 grâce aux vaccins anti-Covid selon une étude,https://www.rts.ch/info/monde/13197177-vingt-millions-de-morts-evites-en-2021-grace-aux-vaccins-anticovid-selon-une-etude.html,Good,24.06.2022,Covid
Vendredi,24,Juin,La Suisse centre névralgique de la création des billets de banques,https://www.rts.ch/info/economie/13196359-la-suisse-centre-nevralgique-de-la-creation-des-billets-de-banques.html,Neutral,24.06.2022,Economie
Vendredi,24,Juin,Avec des panneaux solaires sur un van des ingénieurs veulent voyager durable,https://www.rts.ch/info/sciences-tech/13196779-avec-des-panneaux-solaires-sur-un-van-des-ingenieurs-veulent-voyager-durable.html,Good,24.06.2022,Sciences
Vendredi,24,Juin,La Suisse se montre intéressée par une Communauté politique européenne,https://www.rts.ch/info/monde/13197376-la-suisse-se-montre-interessee-par-une-communaute-politique-europeenne.html,Good,24.06.2022,Politique Suisse
Vendredi,24,Juin,La Tour de Moron conçue par Mario Botta part en miettes,https://www.rts.ch/info/regions/berne/13196147-la-tour-de-moron-concue-par-mario-botta-part-en-miettes.html,Bad,24.06.2022,Sport
Vendredi,24,Juin,Le personnel de Swissport de l'aéroport de Zurich dénonce la CCT,https://www.rts.ch/info/regions/autres-cantons/13196551-le-personnel-de-swissport-de-laeroport-de-zurich-denonce-la-cct.html,Bad,24.06.2022,Economie
Vendredi,24,Juin,Démission du président des conservateurs après une lourde défaite électorale au Royaume-Uni,https://www.rts.ch/info/monde/13197365-demission-du-president-des-conservateurs-apres-une-lourde-defaite-electorale-au-royaumeuni.html,Good,24.06.2022,International
Vendredi,24,Juin,L'UNIL reconnaît une faute grave mais ne retire pas le doctorat honorifique à Mussolini,https://www.rts.ch/info/regions/vaud/13197746-lunil-reconnait-une-faute-grave-mais-ne-retire-pas-le-doctorat-honorifique-a-mussolini.html,Bad,24.06.2022,Faits divers
Vendredi,24,Juin,La radicalisation des actions militantes écologistes embarrasse les autorités,https://www.rts.ch/info/regions/geneve/13197747-la-radicalisation-des-actions-militantes-ecologistes-embarrasse-les-autorites.html,Good,24.06.2022,Politique Suisse
Vendredi,24,Juin,Arrivée aux portes de la Suisse l'entreprise Flixtrain inquiète les syndicats,https://www.rts.ch/info/economie/13197594-arrivee-aux-portes-de-la-suisse-lentreprise-flixtrain-inquiete-les-syndicats.html,Bad,24.06.2022,Economie
Vendredi,24,Juin,Guerre en Ukraine,https://www.rts.ch/info/monde/13195794-les-forces-ukrainiennes-recoivent-lordre-de-se-retirer-de-severodonetsk.html,Bad,24.06.2022,International
Vendredi,24,Juin,Le gaz naturel liquéfié (GNL) pourrait être une alternative au gaz russe,https://www.rts.ch/info/monde/13197472-le-gaz-naturel-liquefie-gnl-pourrait-etre-une-alternative-au-gaz-russe.html,Bad,24.06.2022,International
Vendredi,24,Juin,Martine Chalverat va prendre la direction du Festival de la Cité à Lausanne,https://www.rts.ch/info/culture/spectacles/13198162-martine-chalverat-va-prendre-la-direction-du-festival-de-la-cite-a-lausanne.html,Neutral,24.06.2022,Culture
Vendredi,24,Juin,Près de 2000 migrants ont tenté d'entrer dans l'enclave espagnole de Melilla,https://www.rts.ch/info/monde/13198037-pres-de-2000-migrants-ont-tente-dentrer-dans-lenclave-espagnole-de-melilla.html,Bad,24.06.2022,International
Vendredi,24,Juin,Hausse des prix de près de 5% dans la construction entre octobre et avril,https://www.rts.ch/info/economie/13198038-hausse-des-prix-de-pres-de-5-dans-la-construction-entre-octobre-et-avril.html,Neutral,24.06.2022,Economie
Vendredi,24,Juin,Le Grand Conseil fribourgeois veut une analyse du test d'admission en médecine,https://www.rts.ch/info/regions/fribourg/13197751-le-grand-conseil-fribourgeois-veut-une-analyse-du-test-dadmission-en-medecine.html,Good,24.06.2022,Politique Suisse
Vendredi,24,Juin,Dans le procès des droits TV de la FIFA Jérôme Valcke condamné et Nasser Al-Khelaïfi acquitté,https://www.rts.ch/info/suisse/13198024-dans-le-proces-des-droits-tv-de-la-fifa-jerome-valcke-condamne-et-nasser-alkhelaifi-acquitte.html,Good,24.06.2022,Sport
Vendredi,24,Juin,Enquête pour gestion déloyale au sein de la direction de la Fête des vendanges,https://www.rts.ch/info/regions/neuchatel/13198096-enquete-pour-gestion-deloyale-au-sein-de-la-direction-de-la-fete-des-vendanges.html,Bad,24.06.2022,Culture
Vendredi,24,Juin,L'Allemagne supprime une loi sur l'avortement datant de l'ère nazie,https://www.rts.ch/info/monde/13198268-lallemagne-supprime-une-loi-sur-lavortement-datant-de-lere-nazie.html,Good,24.06.2022,International
